  # Astr silicate from Weingartner & Draine (2001), extended to X-rays by V.Z.
  # lamda [mu]         n - 1              k
  6.93579256e+02  2.40803379e+00  7.15756477e-02
  6.96635001e+02  2.40804713e+00  7.12610314e-02
  6.99704209e+02  2.40806009e+00  7.09477950e-02
  7.02786939e+02  2.40807295e+00  7.06364090e-02
  7.05883251e+02  2.40808600e+00  7.03264108e-02
  7.08993204e+02  2.40809914e+00  7.00175578e-02
  7.12116860e+02  2.40811202e+00  6.97096346e-02
  7.15254277e+02  2.40812432e+00  6.94030620e-02
  7.18405517e+02  2.40813639e+00  6.90984540e-02
  7.21570641e+02  2.40814869e+00  6.87954245e-02
  7.24749709e+02  2.40816129e+00  6.84936647e-02
  7.27942784e+02  2.40817381e+00  6.81926768e-02
  7.31149927e+02  2.40818599e+00  6.78930092e-02
  7.34371199e+02  2.40819797e+00  6.75946939e-02
  7.37606664e+02  2.40820981e+00  6.72977279e-02
  7.40856383e+02  2.40822149e+00  6.70020646e-02
  7.44120420e+02  2.40823305e+00  6.67078177e-02
  7.47398837e+02  2.40824454e+00  6.64148807e-02
  7.50691699e+02  2.40825595e+00  6.61232425e-02
  7.53999068e+02  2.40826730e+00  6.58329263e-02
  7.57321008e+02  2.40827862e+00  6.55438836e-02
  7.60657584e+02  2.40828987e+00  6.52559660e-02
  7.64008860e+02  2.40830091e+00  6.49692249e-02
  7.67374901e+02  2.40831164e+00  6.46837434e-02
  7.70755773e+02  2.40832228e+00  6.43999375e-02
  7.74151539e+02  2.40833307e+00  6.41173765e-02
  7.77562266e+02  2.40834389e+00  6.38359477e-02
  7.80988021e+02  2.40835459e+00  6.35555819e-02
  7.84428868e+02  2.40836509e+00  6.32764459e-02
  7.87884875e+02  2.40837548e+00  6.29986177e-02
  7.91356108e+02  2.40838580e+00  6.27220336e-02
  7.94842635e+02  2.40839606e+00  6.24466674e-02
  7.98344522e+02  2.40840627e+00  6.21725361e-02
  8.01861838e+02  2.40841648e+00  6.18996072e-02
  8.05394650e+02  2.40842664e+00  6.16277356e-02
  8.08943027e+02  2.40843665e+00  6.13569314e-02
  8.12507038e+02  2.40844647e+00  6.10873151e-02
  8.16086750e+02  2.40845615e+00  6.08189070e-02
  8.19682234e+02  2.40846571e+00  6.05516788e-02
  8.23293559e+02  2.40847513e+00  6.02856301e-02
  8.26920794e+02  2.40848439e+00  6.00207662e-02
  8.30564011e+02  2.40849339e+00  5.97570642e-02
  8.34223278e+02  2.40850228e+00  5.94949738e-02
  8.37898667e+02  2.40851140e+00  5.92342541e-02
  8.41590249e+02  2.40852087e+00  5.89746458e-02
  8.45298095e+02  2.40853034e+00  5.87155847e-02
  8.49022278e+02  2.40853958e+00  5.84576600e-02
  8.52762868e+02  2.40854871e+00  5.82007135e-02
  8.56519938e+02  2.40855756e+00  5.79446942e-02
  8.60293561e+02  2.40856595e+00  5.76897980e-02
  8.64083809e+02  2.40857417e+00  5.74365643e-02
  8.67890757e+02  2.40858254e+00  5.71845639e-02
  8.71714477e+02  2.40859098e+00  5.69336490e-02
  8.75555043e+02  2.40859939e+00  5.66837536e-02
  8.79412531e+02  2.40860772e+00  5.64349542e-02
  8.83287013e+02  2.40861600e+00  5.61872664e-02
  8.87178565e+02  2.40862424e+00  5.59406797e-02
  8.91087263e+02  2.40863248e+00  5.56951747e-02
  8.95013181e+02  2.40864067e+00  5.54506493e-02
  8.98956396e+02  2.40864878e+00  5.52071923e-02
  9.02916984e+02  2.40865683e+00  5.49647676e-02
  9.06895021e+02  2.40866480e+00  5.47233373e-02
  9.10890585e+02  2.40867268e+00  5.44829660e-02
  9.14903752e+02  2.40868045e+00  5.42435728e-02
  9.18934600e+02  2.40868806e+00  5.40052003e-02
  9.22983207e+02  2.40869546e+00  5.37679018e-02
  9.27049651e+02  2.40870279e+00  5.35318949e-02
  9.31134011e+02  2.40871014e+00  5.32969232e-02
  9.35236366e+02  2.40871747e+00  5.30630388e-02
  9.39356795e+02  2.40872482e+00  5.28302406e-02
  9.43495377e+02  2.40873233e+00  5.25984636e-02
  9.47652193e+02  2.40873977e+00  5.23672869e-02
  9.51827323e+02  2.40874688e+00  5.21370588e-02
  9.56020848e+02  2.40875370e+00  5.19079613e-02
  9.60232848e+02  2.40876048e+00  5.16802394e-02
  9.64463405e+02  2.40876735e+00  5.14535164e-02
  9.68712602e+02  2.40877425e+00  5.12278568e-02
  9.72980519e+02  2.40878123e+00  5.10032282e-02
  9.77267239e+02  2.40878841e+00  5.07795820e-02
  9.81572846e+02  2.40879555e+00  5.05564517e-02
  9.85897422e+02  2.40880242e+00  5.03343002e-02
  9.90241052e+02  2.40880919e+00  5.01132414e-02
  9.94603818e+02  2.40881609e+00  4.98933380e-02
  9.98985806e+02  2.40882380e+00  4.96743991e-02
  1.00338710e+03  2.40883034e+00  4.94536729e-02
  1.00780778e+03  2.40883563e+00  4.92364675e-02
  1.01224795e+03  2.40884154e+00  4.90202161e-02
  1.01670767e+03  2.40884754e+00  4.88049145e-02
  1.02118704e+03  2.40885354e+00  4.85905586e-02
  1.02568615e+03  2.40885952e+00  4.83771441e-02
  1.03020508e+03  2.40886547e+00  4.81646669e-02
  1.03474391e+03  2.40887138e+00  4.79531230e-02
  1.03930275e+03  2.40887725e+00  4.77425081e-02
  1.04388167e+03  2.40888307e+00  4.75328184e-02
  1.04848076e+03  2.40888884e+00  4.73240496e-02
  1.05310012e+03  2.40889457e+00  4.71161977e-02
  1.05773983e+03  2.40890025e+00  4.69092587e-02
  1.06239998e+03  2.40890588e+00  4.67032287e-02
  1.06708066e+03  2.40891146e+00  4.64981035e-02
  1.07178196e+03  2.40891700e+00  4.62938793e-02
  1.07650398e+03  2.40892249e+00  4.60905520e-02
  1.08124680e+03  2.40892792e+00  4.58881178e-02
  1.08601052e+03  2.40893331e+00  4.56865727e-02
  1.09079522e+03  2.40893866e+00  4.54859128e-02
  1.09560100e+03  2.40894395e+00  4.52861342e-02
  1.10042796e+03  2.40894920e+00  4.50872331e-02
  1.10527619e+03  2.40895440e+00  4.48892055e-02
  1.11014577e+03  2.40895955e+00  4.46920477e-02
  1.11503681e+03  2.40896466e+00  4.44957559e-02
  1.11994939e+03  2.40896972e+00  4.43003262e-02
  1.12488362e+03  2.40897474e+00  4.41057548e-02
  1.12983959e+03  2.40897971e+00  4.39120380e-02
  1.13481740e+03  2.40898464e+00  4.37191720e-02
  1.13981713e+03  2.40898952e+00  4.35271531e-02
  1.14483890e+03  2.40899436e+00  4.33359776e-02
  1.14988278e+03  2.40899916e+00  4.31456417e-02
  1.15494889e+03  2.40900391e+00  4.29561418e-02
  1.16003732e+03  2.40900862e+00  4.27674743e-02
  1.16514817e+03  2.40901329e+00  4.25796353e-02
  1.17028154e+03  2.40901791e+00  4.23926214e-02
  1.17543752e+03  2.40902249e+00  4.22064288e-02
  1.18061622e+03  2.40902703e+00  4.20210541e-02
  1.18581773e+03  2.40903153e+00  4.18364935e-02
  1.19104216e+03  2.40903599e+00  4.16527435e-02
  1.19628961e+03  2.40904041e+00  4.14698006e-02
  1.20156018e+03  2.40904479e+00  4.12876611e-02
  1.20685397e+03  2.40904913e+00  4.11063217e-02
  1.21217108e+03  2.40905343e+00  4.09257787e-02
  1.21751161e+03  2.40905769e+00  4.07460286e-02
  1.22287568e+03  2.40906191e+00  4.05670681e-02
  1.22826338e+03  2.40906609e+00  4.03888936e-02
  1.23367482e+03  2.40907024e+00  4.02115016e-02
  1.23911009e+03  2.40907434e+00  4.00348887e-02
  1.24456932e+03  2.40907841e+00  3.98590516e-02
  1.25005259e+03  2.40908245e+00  3.96839867e-02
  1.25556003e+03  2.40908644e+00  3.95096907e-02
  1.26109173e+03  2.40909040e+00  3.93361603e-02
  1.26664780e+03  2.40909433e+00  3.91633920e-02
  1.27222834e+03  2.40909821e+00  3.89913826e-02
  1.27783348e+03  2.40910207e+00  3.88201286e-02
  1.28346331e+03  2.40910588e+00  3.86496268e-02
  1.28911794e+03  2.40910967e+00  3.84798738e-02
  1.29479749e+03  2.40911341e+00  3.83108665e-02
  1.30050206e+03  2.40911713e+00  3.81426014e-02
  1.30623176e+03  2.40912081e+00  3.79750753e-02
  1.31198671e+03  2.40912445e+00  3.78082851e-02
  1.31776701e+03  2.40912807e+00  3.76422274e-02
  1.32357278e+03  2.40913165e+00  3.74768990e-02
  1.32940412e+03  2.40913519e+00  3.73122968e-02
  1.33526116e+03  2.40913871e+00  3.71484176e-02
  1.34114400e+03  2.40914219e+00  3.69852581e-02
  1.34705277e+03  2.40914564e+00  3.68228152e-02
  1.35298756e+03  2.40914906e+00  3.66610858e-02
  1.35894850e+03  2.40915245e+00  3.65000667e-02
  1.36493570e+03  2.40915581e+00  3.63397548e-02
  1.37094929e+03  2.40915913e+00  3.61801471e-02
  1.37698936e+03  2.40916243e+00  3.60212403e-02
  1.38305605e+03  2.40916570e+00  3.58630315e-02
  1.38914947e+03  2.40916893e+00  3.57055175e-02
  1.39526973e+03  2.40917214e+00  3.55486954e-02
  1.40141695e+03  2.40917531e+00  3.53925620e-02
  1.40759126e+03  2.40917846e+00  3.52371144e-02
  1.41379277e+03  2.40918158e+00  3.50823496e-02
  1.42002161e+03  2.40918467e+00  3.49282645e-02
  1.42627789e+03  2.40918773e+00  3.47748561e-02
  1.43256173e+03  2.40919077e+00  3.46221215e-02
  1.43887325e+03  2.40919377e+00  3.44700578e-02
  1.44521259e+03  2.40919675e+00  3.43186619e-02
  1.45157985e+03  2.40919970e+00  3.41679310e-02
  1.45797516e+03  2.40920262e+00  3.40178621e-02
  1.46439866e+03  2.40920552e+00  3.38684523e-02
  1.47085045e+03  2.40920839e+00  3.37196987e-02
  1.47733066e+03  2.40921123e+00  3.35715985e-02
  1.48383943e+03  2.40921405e+00  3.34241488e-02
  1.49037687e+03  2.40921684e+00  3.32773466e-02
  1.49694312e+03  2.40921961e+00  3.31311892e-02
  1.50353830e+03  2.40922235e+00  3.29856738e-02
  1.51016253e+03  2.40922506e+00  3.28407975e-02
  1.51681594e+03  2.40922775e+00  3.26965575e-02
  1.52349867e+03  2.40923042e+00  3.25529510e-02
  1.53021085e+03  2.40923306e+00  3.24099753e-02
  1.53695259e+03  2.40923568e+00  3.22676275e-02
  1.54372404e+03  2.40923827e+00  3.21259049e-02
  1.55052532e+03  2.40924084e+00  3.19848048e-02
  1.55735656e+03  2.40924338e+00  3.18443244e-02
  1.56421791e+03  2.40924590e+00  3.17044610e-02
  1.57110948e+03  2.40924840e+00  3.15652119e-02
  1.57803141e+03  2.40925088e+00  3.14265744e-02
  1.58498384e+03  2.40925333e+00  3.12885458e-02
  1.59196690e+03  2.40925576e+00  3.11511234e-02
  1.59898073e+03  2.40925817e+00  3.10143046e-02
  1.60602546e+03  2.40926055e+00  3.08780868e-02
  1.61310123e+03  2.40926291e+00  3.07424672e-02
  1.62020817e+03  2.40926525e+00  3.06074432e-02
  1.62734642e+03  2.40926757e+00  3.04730124e-02
  1.63451612e+03  2.40926987e+00  3.03391719e-02
  1.64171741e+03  2.40927215e+00  3.02059193e-02
  1.64895042e+03  2.40927440e+00  3.00732519e-02
  1.65621531e+03  2.40927664e+00  2.99411672e-02
  1.66351220e+03  2.40927885e+00  2.98096627e-02
  1.67084124e+03  2.40928104e+00  2.96787357e-02
  1.67820256e+03  2.40928322e+00  2.95483838e-02
  1.68559633e+03  2.40928537e+00  2.94186044e-02
  1.69302266e+03  2.40928750e+00  2.92893950e-02
  1.70048172e+03  2.40928962e+00  2.91607531e-02
  1.70797363e+03  2.40929171e+00  2.90326763e-02
  1.71549856e+03  2.40929378e+00  2.89051619e-02
  1.72305664e+03  2.40929584e+00  2.87782076e-02
  1.73064801e+03  2.40929787e+00  2.86518109e-02
  1.73827284e+03  2.40929989e+00  2.85259693e-02
  1.74593125e+03  2.40930189e+00  2.84006805e-02
  1.75362341e+03  2.40930387e+00  2.82759419e-02
  1.76134946e+03  2.40930583e+00  2.81517512e-02
  1.76910955e+03  2.40930777e+00  2.80281059e-02
  1.77690382e+03  2.40930970e+00  2.79050037e-02
  1.78473244e+03  2.40931160e+00  2.77824422e-02
  1.79259554e+03  2.40931349e+00  2.76604190e-02
  1.80049329e+03  2.40931536e+00  2.75389318e-02
  1.80842584e+03  2.40931722e+00  2.74179781e-02
  1.81639333e+03  2.40931905e+00  2.72975556e-02
  1.82439593e+03  2.40932087e+00  2.71776621e-02
  1.83243378e+03  2.40932268e+00  2.70582951e-02
  1.84050705e+03  2.40932446e+00  2.69394524e-02
  1.84861588e+03  2.40932623e+00  2.68211317e-02
  1.85676044e+03  2.40932798e+00  2.67033307e-02
  1.86494089e+03  2.40932972e+00  2.65860470e-02
  1.87315737e+03  2.40933144e+00  2.64692785e-02
  1.88141006e+03  2.40933314e+00  2.63530228e-02
  1.88969911e+03  2.40933483e+00  2.62372778e-02
  1.89802467e+03  2.40933650e+00  2.61220411e-02
  1.90638691e+03  2.40933816e+00  2.60073105e-02
  1.91478600e+03  2.40933980e+00  2.58930839e-02
  1.92322209e+03  2.40934143e+00  2.57793589e-02
  1.93169535e+03  2.40934304e+00  2.56661334e-02
  1.94020594e+03  2.40934463e+00  2.55534053e-02
  1.94875403e+03  2.40934621e+00  2.54411722e-02
  1.95733977e+03  2.40934778e+00  2.53294321e-02
  1.96596335e+03  2.40934933e+00  2.52181827e-02
  1.97462491e+03  2.40935087e+00  2.51074220e-02
  1.98332464e+03  2.40935239e+00  2.49971477e-02
  1.99206270e+03  2.40935390e+00  2.48873578e-02
  2.00083925e+03  2.40935539e+00  2.47780501e-02
  2.00965447e+03  2.40935687e+00  2.46692225e-02
  2.01850853e+03  2.40935833e+00  2.45608728e-02
  2.02740160e+03  2.40935979e+00  2.44529991e-02
  2.03633385e+03  2.40936122e+00  2.43455991e-02
  2.04530545e+03  2.40936265e+00  2.42386708e-02
  2.05431658e+03  2.40936406e+00  2.41322122e-02
  2.06336741e+03  2.40936546e+00  2.40262212e-02
  2.07245811e+03  2.40936684e+00  2.39206957e-02
  2.08158887e+03  2.40936821e+00  2.38156336e-02
  2.09075986e+03  2.40936957e+00  2.37110330e-02
  2.09997125e+03  2.40937092e+00  2.36068918e-02
  2.10922322e+03  2.40937225e+00  2.35032081e-02
  2.11851595e+03  2.40937357e+00  2.33999797e-02
  2.12784963e+03  2.40937488e+00  2.32972047e-02
  2.13722443e+03  2.40937618e+00  2.31948811e-02
  2.14664053e+03  2.40937746e+00  2.30930069e-02
  2.15609812e+03  2.40937873e+00  2.29915801e-02
  2.16559737e+03  2.40937999e+00  2.28905988e-02
  2.17513848e+03  2.40938124e+00  2.27900611e-02
  2.18472162e+03  2.40938248e+00  2.26899649e-02
  2.19434699e+03  2.40938370e+00  2.25903084e-02
  2.20401476e+03  2.40938491e+00  2.24910895e-02
  2.21372512e+03  2.40938611e+00  2.23923064e-02
  2.22347827e+03  2.40938730e+00  2.22939572e-02
  2.23327438e+03  2.40938848e+00  2.21960400e-02
  2.24311366e+03  2.40938965e+00  2.20985528e-02
  2.25299628e+03  2.40939080e+00  2.20014938e-02
  2.26292245e+03  2.40939195e+00  2.19048611e-02
  2.27289235e+03  2.40939308e+00  2.18086528e-02
  2.28290617e+03  2.40939421e+00  2.17128670e-02
  2.29296411e+03  2.40939532e+00  2.16175020e-02
  2.30306636e+03  2.40939642e+00  2.15225558e-02
  2.31321313e+03  2.40939751e+00  2.14280266e-02
  2.32340459e+03  2.40939860e+00  2.13339126e-02
  2.33364096e+03  2.40939967e+00  2.12402120e-02
  2.34392243e+03  2.40940073e+00  2.11469229e-02
  2.35424919e+03  2.40940178e+00  2.10540435e-02
  2.36462145e+03  2.40940282e+00  2.09615721e-02
  2.37503941e+03  2.40940385e+00  2.08695068e-02
  2.38550327e+03  2.40940487e+00  2.07778459e-02
  2.39601323e+03  2.40940588e+00  2.06865876e-02
  2.40656949e+03  2.40940688e+00  2.05957301e-02
  2.41717227e+03  2.40940788e+00  2.05052716e-02
  2.42782175e+03  2.40940886e+00  2.04152104e-02
  2.43851816e+03  2.40940983e+00  2.03255448e-02
  2.44926169e+03  2.40941080e+00  2.02362731e-02
  2.46005255e+03  2.40941175e+00  2.01473934e-02
  2.47089096e+03  2.40941270e+00  2.00589040e-02
  2.48177711e+03  2.40941363e+00  1.99708034e-02
  2.49271123e+03  2.40941456e+00  1.98830896e-02
  2.50369352e+03  2.40941548e+00  1.97957612e-02
  2.51472420e+03  2.40941639e+00  1.97088162e-02
  2.52580348e+03  2.40941729e+00  1.96222532e-02
  2.53693157e+03  2.40941818e+00  1.95360703e-02
  2.54810868e+03  2.40941907e+00  1.94502660e-02
  2.55933504e+03  2.40941994e+00  1.93648385e-02
  2.57061086e+03  2.40942081e+00  1.92797862e-02
  2.58193636e+03  2.40942167e+00  1.91951075e-02
  2.59331176e+03  2.40942252e+00  1.91108007e-02
  2.60473728e+03  2.40942336e+00  1.90268642e-02
  2.61621313e+03  2.40942420e+00  1.89432964e-02
  2.62773954e+03  2.40942502e+00  1.88600956e-02
  2.63931673e+03  2.40942584e+00  1.87772602e-02
  2.65094494e+03  2.40942665e+00  1.86947886e-02
  2.66262437e+03  2.40942745e+00  1.86126793e-02
  2.67435526e+03  2.40942825e+00  1.85309305e-02
  2.68613783e+03  2.40942903e+00  1.84495409e-02
  2.69797231e+03  2.40942981e+00  1.83685087e-02
  2.70985894e+03  2.40943059e+00  1.82878324e-02
  2.72179793e+03  2.40943135e+00  1.82075104e-02
  2.73378952e+03  2.40943211e+00  1.81275413e-02
  2.74583395e+03  2.40943286e+00  1.80479233e-02
  2.75793144e+03  2.40943360e+00  1.79686551e-02
  2.77008223e+03  2.40943433e+00  1.78897350e-02
  2.78228655e+03  2.40943506e+00  1.78111615e-02
  2.79454465e+03  2.40943578e+00  1.77329332e-02
  2.80685674e+03  2.40943650e+00  1.76550484e-02
  2.81922309e+03  2.40943720e+00  1.75775057e-02
  2.83164391e+03  2.40943791e+00  1.75003035e-02
  2.84411946e+03  2.40943860e+00  1.74234405e-02
  2.85664997e+03  2.40943929e+00  1.73469150e-02
  2.86923569e+03  2.40943997e+00  1.72707257e-02
  2.88187686e+03  2.40944064e+00  1.71948710e-02
  2.89457373e+03  2.40944131e+00  1.71193494e-02
  2.90732653e+03  2.40944197e+00  1.70441595e-02
  2.92013552e+03  2.40944262e+00  1.69692999e-02
  2.93300094e+03  2.40944327e+00  1.68947691e-02
  2.94592304e+03  2.40944391e+00  1.68205656e-02
  2.95890208e+03  2.40944454e+00  1.67466880e-02
  2.97193830e+03  2.40944517e+00  1.66731349e-02
  2.98503195e+03  2.40944580e+00  1.65999049e-02
  2.99818329e+03  2.40944641e+00  1.65269965e-02
  3.01139257e+03  2.40944702e+00  1.64544083e-02
  3.02466005e+03  2.40944763e+00  1.63821389e-02
  3.03798598e+03  2.40944823e+00  1.63101870e-02
  3.05137063e+03  2.40944882e+00  1.62385510e-02
  3.06481424e+03  2.40944941e+00  1.61672297e-02
  3.07831708e+03  2.40944999e+00  1.60962217e-02
  3.09187941e+03  2.40945056e+00  1.60255255e-02
  3.10550150e+03  2.40945113e+00  1.59551398e-02
  3.11918360e+03  2.40945170e+00  1.58850633e-02
  3.13292598e+03  2.40945225e+00  1.58152945e-02
  3.14672890e+03  2.40945281e+00  1.57458322e-02
  3.16059264e+03  2.40945336e+00  1.56766749e-02
  3.17451746e+03  2.40945390e+00  1.56078215e-02
  3.18850363e+03  2.40945443e+00  1.55392704e-02
  3.20255142e+03  2.40945497e+00  1.54710204e-02
  3.21666110e+03  2.40945549e+00  1.54030701e-02
  3.23083294e+03  2.40945601e+00  1.53354183e-02
  3.24506722e+03  2.40945653e+00  1.52680637e-02
  3.25936421e+03  2.40945704e+00  1.52010048e-02
  3.27372420e+03  2.40945755e+00  1.51342405e-02
  3.28814745e+03  2.40945805e+00  1.50677695e-02
  3.30263424e+03  2.40945854e+00  1.50015904e-02
  3.31718486e+03  2.40945903e+00  1.49357019e-02
  3.33179959e+03  2.40945952e+00  1.48701028e-02
  3.34647870e+03  2.40946000e+00  1.48047919e-02
  3.36122249e+03  2.40946048e+00  1.47397678e-02
  3.37603124e+03  2.40946095e+00  1.46750293e-02
  3.39090523e+03  2.40946142e+00  1.46105751e-02
  3.40584475e+03  2.40946188e+00  1.45464040e-02
  3.42085009e+03  2.40946234e+00  1.44825148e-02
  3.43592154e+03  2.40946279e+00  1.44189062e-02
  3.45105939e+03  2.40946324e+00  1.43555769e-02
  3.46626394e+03  2.40946368e+00  1.42925258e-02
  3.48153547e+03  2.40946412e+00  1.42297517e-02
  3.49687429e+03  2.40946456e+00  1.41672532e-02
  3.51228069e+03  2.40946499e+00  1.41050292e-02
  3.52775496e+03  2.40946542e+00  1.40430786e-02
  3.54329741e+03  2.40946584e+00  1.39814000e-02
  3.55890833e+03  2.40946626e+00  1.39199923e-02
  3.57458804e+03  2.40946667e+00  1.38588543e-02
  3.59033682e+03  2.40946708e+00  1.37979849e-02
  3.60615499e+03  2.40946749e+00  1.37373828e-02
  3.62204285e+03  2.40946789e+00  1.36770468e-02
  3.63800071e+03  2.40946829e+00  1.36169759e-02
  3.65402887e+03  2.40946868e+00  1.35571688e-02
  3.67012765e+03  2.40946907e+00  1.34976244e-02
  3.68629736e+03  2.40946946e+00  1.34383415e-02
  3.70253831e+03  2.40946984e+00  1.33793190e-02
  3.71885081e+03  2.40947022e+00  1.33205557e-02
  3.73523518e+03  2.40947059e+00  1.32620505e-02
  3.75169174e+03  2.40947096e+00  1.32038023e-02
  3.76822080e+03  2.40947133e+00  1.31458099e-02
  3.78482269e+03  2.40947169e+00  1.30880722e-02
  3.80149771e+03  2.40947205e+00  1.30305881e-02
  3.81824621e+03  2.40947241e+00  1.29733565e-02
  3.83506849e+03  2.40947276e+00  1.29163763e-02
  3.85196489e+03  2.40947311e+00  1.28596463e-02
  3.86893573e+03  2.40947345e+00  1.28031654e-02
  3.88598134e+03  2.40947379e+00  1.27469327e-02
  3.90310205e+03  2.40947413e+00  1.26909469e-02
  3.92029819e+03  2.40947447e+00  1.26352070e-02
  3.93757009e+03  2.40947480e+00  1.25797120e-02
  3.95491808e+03  2.40947513e+00  1.25244606e-02
  3.97234251e+03  2.40947545e+00  1.24694520e-02
  3.98984371e+03  2.40947577e+00  1.24146849e-02
  4.00742201e+03  2.40947609e+00  1.23601584e-02
  4.02507776e+03  2.40947640e+00  1.23058714e-02
  4.04281129e+03  2.40947671e+00  1.22518228e-02
  4.06062295e+03  2.40947702e+00  1.21980116e-02
  4.07851309e+03  2.40947733e+00  1.21444367e-02
  4.09648205e+03  2.40947763e+00  1.20910972e-02
  4.11453018e+03  2.40947793e+00  1.20379919e-02
  4.13265782e+03  2.40947822e+00  1.19851198e-02
  4.15086532e+03  2.40947852e+00  1.19324800e-02
  4.16915305e+03  2.40947881e+00  1.18800714e-02
  4.18752134e+03  2.40947909e+00  1.18278929e-02
  4.20597056e+03  2.40947938e+00  1.17759437e-02
  4.22450107e+03  2.40947966e+00  1.17242226e-02
  4.24311322e+03  2.40947994e+00  1.16727286e-02
  4.26180736e+03  2.40948021e+00  1.16214609e-02
  4.28058387e+03  2.40948048e+00  1.15704183e-02
  4.29944310e+03  2.40948075e+00  1.15195999e-02
  4.31838543e+03  2.40948102e+00  1.14690047e-02
  4.33741121e+03  2.40948128e+00  1.14186317e-02
  4.35652081e+03  2.40948154e+00  1.13684799e-02
  4.37571460e+03  2.40948180e+00  1.13185484e-02
  4.39499296e+03  2.40948206e+00  1.12688363e-02
  4.41435625e+03  2.40948231e+00  1.12193424e-02
  4.43380485e+03  2.40948256e+00  1.11700660e-02
  4.45333914e+03  2.40948281e+00  1.11210060e-02
  4.47295949e+03  2.40948305e+00  1.10721614e-02
  4.49266629e+03  2.40948330e+00  1.10235314e-02
  4.51245991e+03  2.40948354e+00  1.09751150e-02
  4.53234073e+03  2.40948377e+00  1.09269112e-02
  4.55230914e+03  2.40948401e+00  1.08789191e-02
  4.57236553e+03  2.40948424e+00  1.08311378e-02
  4.59251029e+03  2.40948447e+00  1.07835664e-02
  4.61274380e+03  2.40948470e+00  1.07362039e-02
  4.63306645e+03  2.40948492e+00  1.06890495e-02
  4.65347863e+03  2.40948515e+00  1.06421021e-02
  4.67398075e+03  2.40948537e+00  1.05953610e-02
  4.69457320e+03  2.40948559e+00  1.05488251e-02
  4.71525637e+03  2.40948580e+00  1.05024936e-02
  4.73603067e+03  2.40948602e+00  1.04563656e-02
  4.75689649e+03  2.40948623e+00  1.04104403e-02
  4.77785425e+03  2.40948644e+00  1.03647166e-02
  4.79890433e+03  2.40948664e+00  1.03191937e-02
  4.82004716e+03  2.40948685e+00  1.02738708e-02
  4.84128314e+03  2.40948705e+00  1.02287470e-02
  4.86261269e+03  2.40948725e+00  1.01838213e-02
  4.88403620e+03  2.40948745e+00  1.01390930e-02
  4.90555410e+03  2.40948765e+00  1.00945611e-02
  4.92716680e+03  2.40948784e+00  1.00502248e-02
  4.94887473e+03  2.40948803e+00  1.00060832e-02
  4.97067829e+03  2.40948822e+00  9.96213551e-03
  4.99257792e+03  2.40948841e+00  9.91838084e-03
  5.01457403e+03  2.40948860e+00  9.87481834e-03
  5.03666705e+03  2.40948878e+00  9.83144717e-03
  5.05885740e+03  2.40948896e+00  9.78826649e-03
  5.08114552e+03  2.40948914e+00  9.74527546e-03
  5.10353184e+03  2.40948932e+00  9.70247326e-03
  5.12601679e+03  2.40948950e+00  9.65985904e-03
  5.14860080e+03  2.40948967e+00  9.61743199e-03
  5.17128431e+03  2.40948984e+00  9.57519129e-03
  5.19406775e+03  2.40949001e+00  9.53313611e-03
  5.21695158e+03  2.40949018e+00  9.49126564e-03
  5.23993623e+03  2.40949035e+00  9.44957907e-03
  5.26302214e+03  2.40949051e+00  9.40807560e-03
  5.28620976e+03  2.40949068e+00  9.36675441e-03
  5.30949954e+03  2.40949084e+00  9.32561470e-03
  5.33289193e+03  2.40949100e+00  9.28465569e-03
  5.35638739e+03  2.40949116e+00  9.24387657e-03
  5.37998635e+03  2.40949131e+00  9.20327656e-03
  5.40368929e+03  2.40949147e+00  9.16285487e-03
  5.42749666e+03  2.40949162e+00  9.12261071e-03
  5.45140892e+03  2.40949177e+00  9.08254331e-03
  5.47542653e+03  2.40949192e+00  9.04265189e-03
  5.49954995e+03  2.40949207e+00  9.00293567e-03
  5.52377966e+03  2.40949222e+00  8.96339390e-03
  5.54811612e+03  2.40949236e+00  8.92402579e-03
  5.57255980e+03  2.40949250e+00  8.88483060e-03
  5.59711117e+03  2.40949264e+00  8.84580755e-03
  5.62177071e+03  2.40949278e+00  8.80695590e-03
  5.64653889e+03  2.40949292e+00  8.76827488e-03
  5.67141620e+03  2.40949306e+00  8.72976376e-03
  5.69640311e+03  2.40949320e+00  8.69142178e-03
  5.72150011e+03  2.40949333e+00  8.65324821e-03
  5.74670767e+03  2.40949346e+00  8.61524229e-03
  5.77202630e+03  2.40949359e+00  8.57740330e-03
  5.79745647e+03  2.40949372e+00  8.53973051e-03
  5.82299869e+03  2.40949385e+00  8.50222317e-03
  5.84865343e+03  2.40949398e+00  8.46488058e-03
  5.87442121e+03  2.40949410e+00  8.42770199e-03
  5.90030251e+03  2.40949423e+00  8.39068670e-03
  5.92629784e+03  2.40949435e+00  8.35383398e-03
  5.95240769e+03  2.40949447e+00  8.31714312e-03
  5.97863258e+03  2.40949459e+00  8.28061341e-03
  6.00497302e+03  2.40949471e+00  8.24424415e-03
  6.03142950e+03  2.40949482e+00  8.20803462e-03
  6.05800254e+03  2.40949494e+00  8.17198413e-03
  6.08469266e+03  2.40949506e+00  8.13609197e-03
  6.11150037e+03  2.40949517e+00  8.10035746e-03
  6.13842618e+03  2.40949528e+00  8.06477989e-03
  6.16547063e+03  2.40949539e+00  8.02935859e-03
